latitude,longitude,Offers CS?,is High School,School District Name,School Name,State,Grade Levels,teaches_cs
47.263948,-122.136893,No,HS,MUCKLESHOOT TRIBAL SCHOOL,MUCKLESHOOT TRIBAL SCHOOL,BIE,elmihi,HN
43.021529,-102.56925,No,HS,PINE RIDGE SCHOOL,PINE RIDGE SCHOOL,BIE,elmihi,HN
37.019067,-103.882854,No,HS,BRANSON REORGANIZED SCHOOL DISTRICT NO. 82,BRANSON SCHOOL,CO,elmihi,HN
37.275109,-105.956824,No,HS,NORTH CONEJOS SCHOOL DISTRICT NO. RE1J,NORTH CONEJOS ALTERNATIVE PROGRAM,CO,elmihi,HN
40.8682,-104.2308,No,HS,SCHOOL DISTRICT NO. RE-12 IN THE COUNTY OF WELD AND STATE OF,PAWNEE SCHOOL PK-12,CO,elmihi,HN
37.825682,-106.924624,No,HS,CREEDE SCHOOL DISTRICT,CREEDE SCHOOL,CO,elmihi,HN
37.209144,-105.423738,No,HS,CENTENNIAL SCHOOL DISTRICT NO. R-1,CENTENNIAL SCHOOL,CO,elmihi,HN
39.298344,-102.862743,No,HS,HI-PLAINS R-23,HI-PLAINS SCHOOL DISTRICT R-23,CO,elmihi,HN
37.47429,-105.888354,No,HS,ALAMOSA SCHOOL DISTRICT NO. RE-11J,ALAMOSA ONLINE,CO,elmihi,HN
37.983278,-103.524302,No,HS,EAST OTERO SCHOOL DISTRICT NO. R1,TIGER TRADES ACADEMY,CO,elmihi,HN
37.998257,-105.911613,No,HS,MOFFAT SCHOOL DISTRICT NO. 2 IN THE COUNTY OF SAGUACHE AND,MOFFAT PREK-12 SCHOOL,CO,elmihi,HN
38.132491,-108.294361,No,HS,NORWOOD SCHOOL DISTRICT NO. R-2J,NORWOOD PUBLIC SCHOOLS,CO,elmihi,HN
38.084149,-106.135597,No,HS,MOUNTAIN VALLEY SCHOOL DISTRICT NO. RE 1,MOUNTAIN VALLEY SCHOOL,CO,elmihi,HN
37.431201,-105.456399,No,HS,SIERRA GRANDE SCHOOL DISTRICT NO. R-30,SIERRA GRANDE K-12 SCHOOL,CO,elmihi,HN
31.559649,-84.725492,No,HS,STATE CHARTER SCHOOLS II- PATAULA CHARTER ACADEMY,PATAULA CHARTER ACADEMY,GA,elmihi,HN
32.046258,-84.230266,No,HS,STATE CHARTER SCHOOLS II- FURLOW CHARTER SCHOOL,FURLOW CHARTER SCHOOL,GA,elmihi,HN
20.016148,-155.652684,No,HS,HAWAII DEPARTMENT OF EDUCATION,KANU O KA AINA - NEW CENTURY PCS,HI,elmihi,HN
40.744166,-92.413751,No,HS,DAVIS COUNTY COMM SCHOOL DISTRICT,DC ONLINE,IA,elmihi,HN
42.923226,-114.94247,No,HS,BLISS JOINT DISTRICT,BLISS SCHOOL,ID,elmihi,HN
46.797482,-116.559028,No,HS,WHITEPINE JOINT SCHOOL DISTRICT,DEARY SCHOOL,ID,elmihi,HN
46.551966,-116.929725,No,HS,GENESEE JOINT DISTRICT,GENESEE SCHOOL,ID,elmihi,HN
42.586689,-114.508627,No,HS,XAVIER CHARTER SCHOOL INC.,XAVIER CHARTER SCHOOL,ID,elmihi,HN
43.508243,-111.93848,No,HS,TAYLOR'S CROSSING PUBLIC CHARTER SCHOOL INC.,TAYLORS CROSSING CHARTER SCHOOL,ID,elmihi,HN
43.514386,-116.55896,No,HS,VICTORY CHARTER SCHOOL INC.,VICTORY CHARTER SCHOOL,ID,elmihi,HN
42.321205,-88.446181,No,HS,WOODSTOCK CUSD 200,CLAY ACADEMY,IL,elmihi,HN
42.2228,-89.128,No,HS,ROCKFORD SD 205,LEGACY ACAD OF EXCELLENCE CHARTER,IL,elmihi,HN
38.198001,-99.400342,No,HS,PAWNEE HEIGHTS,PAWNEE HEIGHTS,KS,elmihi,HN
37.976801,-100.869103,No,HS,GARDEN CITY,GC ACHIEVE AT J.D. ADAMS HALL,KS,elmihi,HN
37.461159,-96.254367,No,HS,WEST ELK,WEST ELK SCHOOLS,KS,elmihi,HN
32.35773,-92.977126,No,HS,BIENVILLE PARISH,BIENVILLE HIGH SCHOOL,LA,elmihi,HN
31.7606,-92.3821,No,HS,GRANT PARISH,GEORGETOWN HIGH SCHOOL,LA,elmihi,HN
29.23277,-89.99841,No,HS,JEFFERSON PARISH,GRAND ISLE HIGH SCHOOL,LA,elmihi,HN
31.4579,-91.7204,No,HS,CONCORDIA PARISH,MONTEREY HIGH SCHOOL,LA,elmihi,HN
29.7861,-93.1066,No,HS,CAMERON PARISH,SOUTH CAMERON HIGH SCHOOL,LA,elmihi,HN
31.18289,-92.98216,No,HS,VERNON PARISH,HICKS HIGH SCHOOL,LA,elmihi,HN
30.31597,-93.66283,No,HS,CALCASIEU PARISH,STARKS HIGH SCHOOL,LA,elmihi,HN
31.3253,-93.395,No,HS,VERNON PARISH,HORNBECK HIGH SCHOOL,LA,elmihi,HN
31.843416,-91.655304,No,HS,CATAHOULA PARISH,SICILY ISLAND HIGH SCHOOL,LA,elmihi,HN
32.958211,-93.136953,No,HS,CLAIBORNE PARISH,HAYNESVILLE JR./SR. HIGH SCHOOL,LA,elmihi,HN
31.96806,-92.77529,No,HS,WINN PARISH,CALVIN HIGH SCHOOL,LA,elmihi,HN
32.9982,-91.3196,No,HS,WEST CARROLL PARISH,KILBOURNE HIGH SCHOOL,LA,elmihi,HN
30.2971,-90.6656,No,HS,LIVINGSTON PARISH,MAUREPAS SCHOOL,LA,elmihi,HN
30.862522,-92.794031,No,HS,ALLEN PARISH,ELIZABETH HIGH SCHOOL,LA,elmihi,HN
32.0766,-92.6577,No,HS,WINN PARISH,DODSON HIGH SCHOOL,LA,elmihi,HN
30.522653,-93.049451,No,HS,ALLEN PARISH,REEVES HIGH SCHOOL,LA,elmihi,HN
32.536458,-93.406521,No,HS,WEBSTER PARISH,DOYLINE HIGH SCHOOL,LA,elmihi,HN
31.8067,-92.7329,No,HS,WINN PARISH,ATLANTA HIGH SCHOOL,LA,elmihi,HN
32.3457,-92.7202,No,HS,JACKSON PARISH,QUITMAN HIGH SCHOOL,LA,elmihi,HN
30.487344,-92.597193,No,HS,EVANGELINE PARISH,BASILE HIGH SCHOOL,LA,elmihi,HN
32.534598,-92.786648,No,HS,LINCOLN PARISH,SIMSBORO HIGH SCHOOL,LA,elmihi,HN
30.3507,-92.6717,No,HS,JEFFERSON DAVIS PARISH,HATHAWAY HIGH SCHOOL,LA,elmihi,HN
32.2403,-92.6072,No,HS,JACKSON PARISH,WESTON HIGH SCHOOL,LA,elmihi,HN
30.7464,-93.537,No,HS,BEAUREGARD PARISH,MERRYVILLE HIGH SCHOOL,LA,elmihi,HN
30.2358,-92.921,No,HS,JEFFERSON DAVIS PARISH,LACASSINE HIGH SCHOOL,LA,elmihi,HN
30.98931,-93.50144,No,HS,VERNON PARISH,EVANS HIGH SCHOOL,LA,elmihi,HN
32.9137,-92.8279,No,HS,CLAIBORNE PARISH,SUMMERFIELD HIGH SCHOOL,LA,elmihi,HN
30.784658,-92.42302,No,HS,EVANGELINE PARISH,PINE PRAIRIE HIGH SCHOOL,LA,elmihi,HN
30.5063,-90.6692,No,HS,LIVINGSTON PARISH,HOLDEN HIGH SCHOOL,LA,elmihi,HN
30.636785,-92.417923,No,HS,EVANGELINE PARISH,MAMOU HIGH SCHOOL,LA,elmihi,HN
41.419303,-70.664466,No,HS,MARTHA'S VINEYARD CHARTER PUBLIC SCHOOL (DISTRICT),Martha's Vineyard Charter Public School (District): Martha's Vineyard Charter Public School,MA,elmihi,HN
42.617174,-83.618261,No,HS,HURON VALLEY SCHOOLS,HURON VALLEY VIRTUAL ACADEMY,MI,elmihi,HN
44.7261,-84.0554,No,HS,FAIRVIEW AREA SCHOOL DISTRICT,FAIRVIEW SCHOOL,MI,elmihi,HN
43.4613,-85.9514,No,HS,FREMONT PUBLIC SCHOOL DISTRICT,QUEST HIGH SCHOOL,MI,elmihi,HN
46.6683,-85.9787,No,HS,BURT TOWNSHIP SCHOOL DISTRICT,BURT TOWNSHIP SCHOOL,MI,elmihi,HN
46.6107,-85.039493,No,HS,WHITEFISH TOWNSHIP SCHOOLS,WHITEFISH TOWNSHIP SCHOOL,MI,elmihi,HN
42.168488,-85.841557,No,HS,LAWTON COMMUNITY SCHOOL DISTRICT,LAWTON ACCELERATED ACADEMIC CENTER,MI,elmihi,HN
45.1442,-84.654,No,HS,VANDERBILT AREA SCHOOLS,VANDERBILT AREA SCHOOL,MI,elmihi,HN
42.012021,-83.958318,No,HS,TECUMSEH PUBLIC SCHOOLS,TECUMSEH VIRTUAL ACADEMY,MI,elmihi,HN
45.6603,-87.3436,No,HS,NAH TAH WAHSH PUBLIC SCHOOL ACADEMY,NAH TAH WAHSH PUBLIC SCHOOL ACADEMY,MI,elmihi,HN
43.297305,-84.153108,No,HS,ST. CHARLES COMMUNITY SCHOOLS,ST CHARLES VIRTUAL SCHOOL,MI,elmihi,HN
45.314337,-85.259757,No,HS,CHARLEVOIX ACADEMY,CHARLEVOIX ACADEMY,MI,elmihi,HN
41.7328,-84.4198,No,HS,WALDRON AREA SCHOOLS,WALDRON AREA SCHOOLS,MI,elmihi,HN
41.9119,-84.6529,No,HS,WILL CARLETON CHARTER SCHOOL ACADEMY,WILL CARLETON CHARTER SCHOOL ACADEMY,MI,elmihi,HN
45.1915,-84.9696,No,HS,CONCORD ACADEMY - BOYNE,CONCORD ACADEMY BOYNE,MI,elmihi,HN
45.417639,-87.610608,No,HS,STEPHENSON AREA PUBLIC SCHOOLS,STEPHENSON AREA PUBLIC SCHOOL,MI,elmihi,HN
46.260539,-84.465872,No,HS,ENGADINE CONSOLIDATED SCHOOLS,CONSOLIDATED COMMUNITY SCHOOL SERVICES,MI,elmihi,HN
42.22146,-85.884356,No,HS,PAW PAW PUBLIC SCHOOL DISTRICT,CEDAR STREET COMMUNITY AND FAMILY CENTER,MI,elmihi,HN
44.960882,-84.9868,No,HS,BAY CITY ACADEMY,NORTH CENTRAL ACADEMY CAMPUS,MI,elmihi,HN
43.714484,-86.12211,No,HS,WALKERVILLE PUBLIC SCHOOLS,WALKERVILLE PUBLIC SCHOOL,MI,elmihi,HN
42.251581,-84.939562,No,HS,MARSHALL ACADEMY,MARSHALL ACADEMY,MI,elmihi,HN
41.781049,-84.706297,No,HS,CAMDEN-FRONTIER SCHOOL,CAMDENFRONTIER K12 SCHOOL,MI,elmihi,HN
43.15975,-85.259718,No,HS,FLAT RIVER ACADEMY,FLAT RIVER ACADEMY,MI,elmihi,HN
41.9499,-84.9965,No,HS,PANSOPHIA ACADEMY,PANSOPHIA ACADEMY,MI,elmihi,HN
44.380915,-83.807487,No,HS,HALE AREA SCHOOLS,HALE AREA SCHOOL,MI,elmihi,HN
45.1819,-84.9393,No,HS,BOYNE FALLS PUBLIC SCHOOL DISTRICT,BOYNE FALLS PUBLIC SCHOOL,MI,elmihi,HN
45.444,-84.7898,No,HS,ALANSON PUBLIC SCHOOLS,ALANSON PUBLIC SCHOOL,MI,elmihi,HN
46.3507,-85.5109,No,HS,TAHQUAMENON AREA SCHOOLS,NEWBERRY AREA SCHOOL,MI,elmihi,HN
45.631921,-84.496931,No,HS,CHEBOYGAN AREA SCHOOLS,CHEBOYGAN MIDDLE SCHOOL,MI,elmihi,HN
41.803,-85.6371,No,HS,WHITE PIGEON COMMUNITY SCHOOLS,WHITE PIGEON JRSR HIGH SCHOOL,MI,elmihi,HN
43.251582,-86.185328,No,HS,ORCHARD VIEW SCHOOLS,ORCHARD VIEW MIDDLE SCHOOL,MI,elmihi,HN
45.5901,-87.5546,No,HS,CARNEY-NADEAU PUBLIC SCHOOLS,CARNEYNADEAU PUBLIC SCHOOL,MI,elmihi,HN
44.971148,-85.6555,No,HS,SUTTONS BAY PUBLIC SCHOOLS,SUTTONS BAY VIRTUAL SCHOOL,MI,elmihi,HN
46.555758,-87.459096,No,HS,NORTH STAR MONTESSORI ACADEMY,NORTH STAR MONTESSORI ACADEMY,MI,elmihi,HN
44.352836,-84.406994,No,HS,CHARLTON HESTON ACADEMY,CHARLTON HESTON ACADEMY,MI,elmihi,HN
43.677081,-92.932059,No,HS,AUSTIN PUBLIC SCHOOL DISTRICT,NEW DOMINION ACADEMY,MN,elmihi,HN
46.288614,-96.067818,No,HS,FERGUS FALLS PUBLIC SCHOOL DISTRICT,FERGUS FALLS AREA LEARNING CENTER,MN,elmihi,HN
36.13561,-80.642971,No,HS,YADKIN COUNTY SCHOOLS,YADKIN SUCCESS ACADEMY,NC,elmihi,HN
35.630927,-79.829131,No,HS,UWHARRIE CHARTER ACADEMY,UWHARRIE CHARTER ACADEMY,NC,elmihi,HN
34.40036,-103.225755,No,HS,CLOVIS MUNICIPAL SCHOOLS,CMS IACADEMY AT LINCOLN JACKSON,NM,elmihi,HN
32.429384,-104.231179,No,HS,CARLSBAD MUNICIPAL SCHOOLS,JEFFERSON MONTESSORI,NM,elmihi,HN
35.99692,-106.050529,No,HS,MCCURDY CHARTER SCHOOL,MCCURDY CHARTER SCHOOL,NM,elmihi,HN
36.381541,-105.594932,No,HS,TAOS ACADEMY,TAOS ACADEMY,NM,elmihi,HN
32.424519,-104.231165,No,HS,CARLSBAD MUNICIPAL SCHOOLS,CARLSBAD ENRICHMENT CENTER,NM,elmihi,HN
41.450116,-71.69765,No,HS,CHARIHO,CHARIHO ALTERNATIVE LEARNING A,RI,elmihi,HN
34.074805,-81.118835,No,HS,DEPT OF JUVENILE JUSTICE,EMPOWERMENT AND ENRICHMENT ACADEMY,SC,elmihi,HN
34.00782,-100.823389,No,HS,MOTLEY COUNTY ISD,MOTLEY COUNTY SCHOOL,TX,elmihi,HN
33.815354,-102.16332,No,HS,ANTON ISD,ANTON SCHOOL,TX,elmihi,HN
29.5637,-94.3903,No,HS,HIGH ISLAND ISD,HIGH ISLAND SCHOOL,TX,elmihi,HN
31.360374,-95.180282,No,HS,KENNARD ISD,KENNARD ISD,TX,elmihi,HN
38.920501,-79.522198,No,HS,RANDOLPH COUNTY SCHOOLS,Harman Elementary/High School,WV,elmihi,HN
44.686403,-104.602808,No,HS,CROOK COUNTY SCHOOL DISTRICT #1,HULETT SCHOOL,WY,elmihi,HN
57.050928,-135.351918,Yes,HS,MOUNT EDGECUMBE,Mount Edgecumbe High School,AK,____hi,HY
61.579813,-149.494934,Yes,HS,MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT,BURCHELL HIGH SCHOOL,AK,____hi,HY
57.051582,-135.330326,Yes,HS,SITKA SCHOOL DISTRICT,PACIFIC HIGH SCHOOL,AK,____hi,HY
61.590054,-149.769634,Yes,HS,MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT,Houston High School,AK,____hi,HY
32.129773,-85.722772,Yes,HS,BULLOCK COUNTY,BULLOCK COUNTY HIGH SCHOOL,AL,____hi,HY
35.75452,-91.624037,Yes,HS,BATESVILLE SCHOOL DISTRICT,BATESVILLE HIGH SCHOOL,AR,____hi,HY
40.2619,-103.7934,Yes,HS,SCHOOL DISTRICT NO. RE-3 FORT MORGAN,FORT MORGAN HIGH SCHOOL,CO,____hi,HY
30.810213,-83.563774,Yes,HS,BROOKS COUNTY,BROOKS COUNTY HIGH SCHOOL,GA,____hi,HY
42.66499,-92.324492,Yes,HS,DENVER COMM SCHOOL DISTRICT,DENVER SENIOR HIGH SCHOOL,IA,____hi,HY
42.897751,-93.218209,Yes,HS,WEST FORK COMM SCHOOL DISTRICT,WEST FORK HIGH SCHOOL,IA,____hi,HY
42.279331,-94.295934,Yes,HS,PRAIRIE VALLEY COMM SCHOOL DISTRICT,SOUTHEAST VALLEY HIGH SCHOOL,IA,____hi,HY
46.223186,-116.029784,Yes,HS,KAMIAH JOINT DISTRICT,KAMIAH SENIOR HIGH,ID,____hi,HY
39.8239,-85.6113,Yes,HS,EASTERN HANCOCK CO COM SCH CORP,Eastern Hancock High School,IN,____hi,HY
38.949903,-84.860016,Yes,HS,RISING SUN-OHIO CO COM,Rising Sun High School,IN,____hi,HY
39.0357,-87.0471,Yes,HS,WHITE RIVER VALLEY SCHOOL DISTRICT,White River Valley High School,IN,____hi,HY
39.0416,-87.1666,Yes,HS,LINTON-STOCKTON SCHOOL CORPORATION,Linton-Stockton High School,IN,____hi,HY
40.8067,-87.3846,Yes,HS,SOUTH NEWTON SCHOOL CORP,South Newton Senior High School,IN,____hi,HY
39.8157,-85.1658,Yes,HS,WESTERN WAYNE SCHOOLS,Lincoln Middle/ High School,IN,____hi,HY
40.8671,-86.8756,Yes,HS,NORTH WHITE SCHOOL CORP,North White High School,IN,____hi,HY
39.4071,-86.1596,Yes,HS,NINEVEH-HENSLEY-JACKSON UNITED,Indian Creek Sr High School,IN,____hi,HY
40.746147,-84.942832,Yes,HS,ADAMS CENTRAL COMMUNITY SCHOOLS,Adams Central High School,IN,____hi,HY
38.514696,-86.002006,Yes,HS,EAST WASHINGTON SCHOOL CORP,Eastern High School,IN,____hi,HY
38.3196,-86.3528,Yes,HS,CRAWFORD COUNTY COMMUNITY SCH CORP,Crawford County High School,IN,____hi,HY
38.677986,-86.921344,Yes,HS,LOOGOOTEE COMMUNITY SCH CORP,Loogootee High School,IN,____hi,HY
41.0464,-86.5964,Yes,HS,EASTERN PULASKI COMMUNITY SCH CORP,Winamac Community High School,IN,____hi,HY
38.33,-87.3512,Yes,HS,EAST GIBSON SCHOOL CORPORATION,Waldo Wood Memorial High School,IN,____hi,HY
38.6675,-86.7777,Yes,HS,SHOALS COMMUNITY SCHOOL CORP,Shoals Community High School,IN,____hi,HY
41.314,-87.1957,Yes,HS,MSD BOONE TOWNSHIP,Hebron High School,IN,____hi,HY
38.710203,-85.472864,Yes,HS,SOUTHWESTERN-JEFFERSON CO CON,Southwestern High School,IN,____hi,HY
40.1404,-86.2145,Yes,HS,SHERIDAN COMMUNITY SCHOOLS,Sheridan High School,IN,____hi,HY
39.031055,-86.737473,Yes,HS,EASTERN GREENE SCHOOLS,Eastern Greene High School,IN,____hi,HY
40.0057,-85.5257,Yes,HS,SHENANDOAH SCHOOL CORPORATION,Shenandoah High School,IN,____hi,HY
39.1296,-85.1284,Yes,HS,MILAN COMMUNITY SCHOOLS,Milan High School,IN,____hi,HY
39.1054,-87.4113,Yes,HS,SOUTHWEST SCHOOL CORPORATION,Sullivan High School,IN,____hi,HY
41.4437,-86.1527,Yes,HS,BREMEN PUBLIC SCHOOLS,Bremen Senior High School,IN,____hi,HY
39.4287,-84.9988,Yes,HS,FRANKLIN COUNTY COMMUNITY SCH CORP,Franklin County High,IN,____hi,HY
39.3109,-85.2341,Yes,HS,BATESVILLE COMMUNITY SCHOOL CORP,Batesville High School,IN,____hi,HY
38.1196,-86.9868,Yes,HS,NORTH SPENCER COUNTY SCH CORP,Heritage Hills High School,IN,____hi,HY
41.4258,-85.5815,Yes,HS,WEST NOBLE SCHOOL CORPORATION,West Noble High School,IN,____hi,HY
40.6469,-84.9604,Yes,HS,SOUTH ADAMS SCHOOLS,South Adams High School,IN,____hi,HY
39.5757,-86.4777,Yes,HS,MONROE-GREGG SCHOOL DISTRICT,Monrovia High School,IN,____hi,HY
39.6658,-86.559,Yes,HS,MILL CREEK COMMUNITY SCH CORP,Cascade Senior High School,IN,____hi,HY
41.639068,-85.200921,Yes,HS,PRAIRIE HEIGHTS COMMUNITY SCH CORP,Prairie Heights Sr High School,IN,____hi,HY
39.7896,-86.8009,Yes,HS,NORTH PUTNAM COMMUNITY SCHOOLS,North Putnam Sr High School,IN,____hi,HY
41.1096,-86.0392,Yes,HS,TIPPECANOE VALLEY SCHOOL CORP,Tippecanoe Valley High School,IN,____hi,HY
40.9349,-87.1359,Yes,HS,RENSSELAER CENTRAL SCHOOL CORP,Rensselaer Central High School,IN,____hi,HY
37.9035,-87.1065,Yes,HS,SOUTH SPENCER COUNTY SCH CORP,South Spencer High School,IN,____hi,HY
40.5752,-86.6649,Yes,HS,DELPHI COMMUNITY SCHOOL CORP,Delphi Community High School,IN,____hi,HY
40.545927,-86.480621,Yes,HS,CARROLL CONSOLIDATED SCHOOL CORP,Carroll Senior High School,IN,____hi,HY
38.2753,-86.9639,Yes,HS,SOUTHWEST DUBOIS CO SCH CORP,Southridge High School,IN,____hi,HY
39.5121,-86.7909,Yes,HS,CLOVERDALE COMMUNITY SCHOOLS,Cloverdale High School,IN,____hi,HY
41.1858,-87.1198,Yes,HS,KANKAKEE VALLEY SCHOOL CORP,Kankakee Valley High School,IN,____hi,HY
40.8071,-85.8255,Yes,HS,WABASH CITY SCHOOLS,Wabash High School,IN,____hi,HY
40.143,-87.3961,Yes,HS,COVINGTON COMMUNITY SCHOOL CORP,Covington Community High School,IN,____hi,HY
40.1248,-86.9068,Yes,HS,NORTH MONTGOMERY COM SCH CORP,North Montgomery High School,IN,____hi,HY
39.689,-87.4138,Yes,HS,SOUTH VERMILLION COM SCH CORP,South Vermillion High School,IN,____hi,HY
39.946971,-86.905517,Yes,HS,SOUTH MONTGOMERY COM SCH CORP,Southmont Sr High School,IN,____hi,HY
39.4619,-87.4897,Yes,HS,VIGO COUNTY SCHOOL CORP,West Vigo High School,IN,____hi,HY
38.680638,-85.781081,Yes,HS,SCOTT COUNTY SCHOOL DISTRICT 2,Scottsburg Senior High School,IN,____hi,HY
39.6113,-85.8735,Yes,HS,NORTHWESTERN CON SCHOOL CORP,Triton Central High School,IN,____hi,HY
39.2886,-86.781,Yes,HS,SPENCER-OWEN COMMUNITY SCHOOLS,Owen Valley Community High School,IN,____hi,HY
39.768659,-87.233272,Yes,HS,NORTH CENTRAL PARKE COMM SCHL CORP,Parke Heritage High School,IN,____hi,HY
38.4345,-87.2434,Yes,HS,PIKE COUNTY SCHOOL CORP,Pike Central High School,IN,____hi,HY
40.077449,-85.840409,Yes,HS,FRANKTON-LAPEL COMMUNITY SCHOOLS,Lapel Sr High School,IN,____hi,HY
38.236923,-87.635017,Yes,HS,SOUTH GIBSON SCHOOL CORPORATION,Gibson Southern High School,IN,____hi,HY
41.026748,-85.075657,Yes,HS,EAST ALLEN COUNTY SCHOOLS,East Allen University,IN,____hi,HY
41.4351,-85.257,Yes,HS,EAST NOBLE SCHOOL CORPORATION,East Noble High School,IN,____hi,HY
39.934453,-84.9122,Yes,HS,NORTHEASTERN WAYNE SCHOOLS,Northeastern High School,IN,____hi,HY
40.5799,-85.8216,Yes,HS,OAK HILL UNITED SCHOOL CORP,Oak Hill High School,IN,____hi,HY
38.402437,-86.950229,Yes,HS,GREATER JASPER CONSOLIDATED SCHS,Jasper High School,IN,____hi,HY
40.473309,-85.971711,Yes,HS,EASTERN HOWARD SCHOOL CORPORATION,Eastern High School,IN,____hi,HY
38.6591,-87.1683,Yes,HS,WASHINGTON COMMUNITY SCHOOLS,Washington High School,IN,____hi,HY
38.322145,-86.144273,Yes,HS,NORTH HARRISON COM SCHOOL CORP,North Harrison High School,IN,____hi,HY
41.4576,-86.4798,Yes,HS,JOHN GLENN SCHOOL CORPORATION,John Glenn High School,IN,____hi,HY
38.0523,-87.2776,Yes,HS,WARRICK COUNTY SCHOOL CORP,Boonville High School,IN,____hi,HY
39.6211,-85.4487,Yes,HS,RUSH COUNTY SCHOOLS,Rushville Consolidated High School,IN,____hi,HY
40.5258,-86.2044,Yes,HS,NORTHWESTERN SCHOOL CORP,Northwestern Senior High School,IN,____hi,HY
39.4198,-86.4115,Yes,HS,MSD MARTINSVILLE SCHOOLS,Martinsville High School,IN,____hi,HY
39.6362,-85.1597,Yes,HS,FAYETTE COUNTY SCHOOL CORPORATION,Connersville Sr High School,IN,____hi,HY
40.7418,-86.7701,Yes,HS,TWIN LAKES SCHOOL CORP,Twin Lakes Senior High School,IN,____hi,HY
37.937,-87.887,Yes,HS,MSD MOUNT VERNON,Mount Vernon High School,IN,____hi,HY
40.7493,-86.3309,Yes,HS,LOGANSPORT COMMUNITY SCH CORP,Logansport Community High School,IN,____hi,HY
41.6846,-86.5621,Yes,HS,NEW PRAIRIE UNITED SCHOOL CORP,New Prairie High School,IN,____hi,HY
38.651053,-87.500236,Yes,HS,VINCENNES COMMUNITY SCHOOL CORP,Lincoln High School,IN,____hi,HY
40.2789,-85.3481,Yes,HS,DELAWARE COMMUNITY SCHOOL CORP,Delta High School,IN,____hi,HY
40.6517,-86.065,Yes,HS,MACONAQUAH SCHOOL CORP,Maconaquah High School,IN,____hi,HY
39.279246,-84.973944,Yes,HS,SUNMAN-DEARBORN COM SCH CORP,East Central High School,IN,____hi,HY
38.7736,-85.4017,Yes,HS,MADISON CONSOLIDATED SCHOOLS,Madison Consolidated High School,IN,____hi,HY
38.9563,-85.9061,Yes,HS,SEYMOUR COMMUNITY SCHOOLS,Seymour Senior High School,IN,____hi,HY
39.9124,-85.3767,Yes,HS,NEW CASTLE COMMUNITY SCHOOL CORP,New Castle High School,IN,____hi,HY
39.5057,-85.7882,Yes,HS,SHELBYVILLE CENTRAL SCHOOLS,Shelbyville Sr High School,IN,____hi,HY
39.1,-84.8532,Yes,HS,LAWRENCEBURG COMMUNITY SCHOOL CORP,Lawrenceburg High School,IN,____hi,HY
38.2001,-86.1194,Yes,HS,SOUTH HARRISON COM SCHOOLS,Corydon Central High School,IN,____hi,HY
40.4967,-85.6133,Yes,HS,MISSISSINEWA COMMUNITY SCHOOL CORP,Mississinewa High School,IN,____hi,HY
40.4357,-86.0547,Yes,HS,TAYLOR COMMUNITY SCHOOL CORP,Taylor High School,IN,____hi,HY
40.53881,-85.668787,Yes,HS,MARION COMMUNITY SCHOOLS,Marion High School,IN,____hi,HY
41.7297,-84.94,Yes,HS,FREMONT COMMUNITY SCHOOLS,Fremont High School,IN,____hi,HY
38.6118,-86.1067,Yes,HS,SALEM COMMUNITY SCHOOLS,Salem High School,IN,____hi,HY
39.7926,-85.5418,Yes,HS,C A BEARD MEMORIAL SCHOOL CORP,Knightstown High School,IN,____hi,HY
39.582946,-86.81611,Yes,HS,SOUTH PUTNAM COMMUNITY SCHOOLS,South Putnam Middle School High School,IN,____hi,HY
40.7237,-85.1625,Yes,HS,MSD BLUFFTON-HARRISON,Bluffton High School,IN,____hi,HY
39.634909,-84.920746,Yes,HS,UNION CO/CLG CORNER JOINT SCH DIST,Union County High School,IN,____hi,HY
39.2044,-86.2441,Yes,HS,BROWN COUNTY SCHOOL CORPORATION,Brown County High School,IN,____hi,HY
40.2741,-86.04,Yes,HS,TIPTON COMMUNITY SCHOOL CORP,Tipton High School,IN,____hi,HY
40.5454,-85.5051,Yes,HS,EASTBROOK COMMUNITY SCH CORP,Eastbrook High School,IN,____hi,HY
40.2817,-86.4853,Yes,HS,COMMUNITY SCHOOLS OF FRANKFORT,Frankfort High School,IN,____hi,HY
40.6627,-86.2514,Yes,HS,LEWIS CASS SCHOOLS,Lewis Cass High School,IN,____hi,HY
39.0639,-84.9293,Yes,HS,SOUTH DEARBORN COMMUNITY SCH CORP,South Dearborn High School,IN,____hi,HY
41.632,-84.9723,Yes,HS,MSD STEUBEN COUNTY,Angola High School,IN,____hi,HY
40.16763,-85.263852,Yes,HS,LIBERTY-PERRY COMMUNITY SCH CORP,Wapahani High School,IN,____hi,HY
41.4067,-85.0404,Yes,HS,DEKALB CO CTL UNITED SCH DIST,Dekalb High School,IN,____hi,HY
41.3476,-86.3023,Yes,HS,PLYMOUTH COMMUNITY SCHOOL CORP,Plymouth High School,IN,____hi,HY
39.515913,-87.166371,Yes,HS,CLAY COMMUNITY SCHOOLS,Northview High School,IN,____hi,HY
41.4618,-85.9994,Yes,HS,WA-NEE COMMUNITY SCHOOLS,Northwood High School,IN,____hi,HY
40.8923,-85.5109,Yes,HS,HUNTINGTON CO COM SCH CORP,Huntington North High School,IN,____hi,HY
38.455466,-85.667379,Yes,HS,GREATER CLARK COUNTY SCHOOLS,Charlestown Senior High School,IN,____hi,HY
