latitude,longitude,Offers CS?,School District Name,School Name,State,Agency ID,State Abbr,Grades 9-12 Students [District] 2023-24,Male Students [District] 2023-24,Female Students [District] 2023-24,American Indian/Alaska Native Students [District] 2023-24,Asian or Asian/Pacific Islander Students [District] 2023-24,Hispanic Students [District] 2023-24,Black or African American Students [District] 2023-24,White Students [District] 2023-24,Nat. Hawaiian or Other Pacific Isl. Students [District] 2023-24,Two or More Races Students [District] 2023-24,Pupil/Teacher Ratio [District] 2023-24,Full-Time Equivalent (FTE) Teachers [District] 2023-24,Total Staff [District] 2023-24,Librarians/media specialists [District] 2023-24,Media Support Staff [District] 2023-24,Total Revenue - Local Sources (TLOCREV) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2020-21,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2020-21,Diploma Recipients & Other Completers [District] 2022-23,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
35.1768,-83.3821,1,MACON COUNTY SCHOOLS,Franklin High,NC,3702760,NC,1428,2316,2144,17,25,1003,24,3274,1,116,13.81,322.96,639.96,7,0,10942000,32842000,8024000,11888,319,"38,412","5,266",938
35.7233,-79.4514,1,CHATHAM COUNTY SCHOOLS,Jordan Matthews High,NC,3700750,NC,3082,4698,4325,13,145,2897,984,4482,11,491,14.57,619.29,1156.74,16,0,51841000,62581000,13665000,14503,715,"81,624","11,867","1,206"
35.9495,-79.8554,1,GUILFORD COUNTY SCHOOLS,Southern Guilford High School,NC,3701920,NC,22684,34714,33118,218,4703,12571,28740,18094,92,3414,14.64,4634.51,9392.16,108.49,5,232412000,471942000,115526000,11705,5399,"549,866","89,720","17,217"
34.4378,-77.8925,1,PENDER COUNTY SCHOOLS,Heide Trask Senior High School,NC,3703570,NC,3512,5708,5367,37,58,1888,1187,7261,10,634,16.19,684.05,1188.65,16,0,25367000,68440000,14107000,11288,780,"68,521","11,679","1,574"
35.175081,-78.473133,1,SAMPSON COUNTY SCHOOLS,Midway High,NC,3704140,NC,2419,4174,3912,71,24,3575,1326,2733,8,349,15.76,513.06,1038.56,17,0,15318000,59282000,18077000,11905,523,"44,021","7,948","1,970"
36.417,-79.9426,1,ROCKINGHAM COUNTY SCHOOLS,Dalton McMichael High,NC,3703990,NC,3532,5847,5532,19,64,1835,2444,6157,9,851,15.32,742.59,1465.11,21,3.96,22738000,80695000,21122000,11135,763,"92,518","14,030","2,498"
35.594114,-77.568775,1,PITT COUNTY SCHOOLS,Farmville Central High,NC,3700012,NC,7805,12442,11885,43,406,3242,11385,7772,27,1452,15.41,1578.35,2948.34,36.11,4.15,52312000,167903000,38526000,11099,1601,"175,119","27,369","6,479"
35.368185,-79.866795,1,MONTGOMERY COUNTY SCHOOLS,Montgomery Central High,NC,3703060,NC,1204,1895,1753,7,59,1340,680,1332,5,225,16.59,219.94,495.43,1,3.88,8222000,28474000,9502000,12533,271,"26,085","4,071",809
36.1586,-79.673,1,GUILFORD COUNTY SCHOOLS,Northeast Guilford High,NC,3701920,NC,22684,34714,33118,218,4703,12571,28740,18094,92,3414,14.64,4634.51,9392.16,108.49,5,232412000,471942000,115526000,11705,5399,"549,866","89,720","17,217"
35.8502,-79.7136,1,RANDOLPH COUNTY SCHOOL SYSTEM,Providence Grove High School,NC,3703780,NC,4788,7816,7445,45,411,3287,673,10055,7,783,15.72,970.56,1893.39,29.8,0,27799000,112664000,17906000,10320,1063,"117,257","19,576","3,321"
35.5575,-77.0135,1,BEAUFORT COUNTY SCHOOLS,Washington High,NC,3700330,NC,1931,2947,2855,6,27,1078,1794,2489,4,404,14.61,396.99,788.14,5,0,17121000,46605000,11878000,12474,456,"44,481","6,412","1,874"
35.579694,-81.224146,1,CATAWBA COUNTY SCHOOLS,Maiden High School,NC,3700690,NC,5234,8110,7770,6,1195,3000,916,9530,9,1224,15.56,1020.32,1882.42,22.97,0,44717000,105375000,18842000,10846,1124,"111,920","18,588","2,294"
34.6961,-79.2467,1,PUBLIC SCHOOLS OF ROBESON COUNTY,Purnell Swett High,NC,3703930,NC,6587,10712,10271,7875,125,4642,4789,2094,28,1430,15.72,1334.8,2916.18,32.82,0,23390000,164488000,65067000,11998,1320,"117,365","21,938","8,155"
35.8265,-79.8211,1,RANDOLPH COUNTY SCHOOL SYSTEM,Randleman High School,NC,3703780,NC,4788,7816,7445,45,411,3287,673,10055,7,783,15.72,970.56,1893.39,29.8,0,27799000,112664000,17906000,10320,1063,"117,257","19,576","3,321"
35.7223,-77.9979,1,WILSON COUNTY SCHOOLS,James Hunt High,NC,3705020,NC,3299,5263,4997,22,151,2468,4303,2834,12,470,16.52,621.18,1238.99,20,0,26095000,76164000,19520000,11643,735,"78,970","13,419","3,531"
35.7931,-80.9915,1,IREDELL-STATESVILLE SCHOOLS,West Iredell High School,NC,3702310,NC,7224,10630,10091,15,660,3744,2909,12027,17,1349,16.36,1266.64,2477.24,29.98,5.07,66175000,136240000,24958000,11277,1678,"162,486","26,257","2,810"
36.0925,-79.6161,1,GUILFORD COUNTY SCHOOLS,Eastern Guilford High,NC,3701920,NC,22684,34714,33118,218,4703,12571,28740,18094,92,3414,14.64,4634.51,9392.16,108.49,5,232412000,471942000,115526000,11705,5399,"549,866","89,720","17,217"
35.3385,-78.6649,1,HARNETT COUNTY SCHOOLS,Triton High School,NC,3702010,NC,6415,10406,9627,113,161,5467,4857,7882,64,1489,15.62,1282.23,2348.42,25,2.82,26773000,140925000,23058000,9797,1376,"141,477","25,888","4,505"
35.917,-81.1889,1,ALEXANDER COUNTY SCHOOLS,Alexander Central High,NC,3700090,NC,1411,2268,2097,2,77,533,193,3332,3,225,15.44,282.64,630.29,7,0,10523000,35536000,8431000,11918,351,"36,473","5,358",891
35.5091,-77.9801,1,WAYNE COUNTY PUBLIC SCHOOLS,Charles B Aycock High School,NC,3704880,NC,5279,8996,8372,20,204,5038,5913,5320,30,843,15.76,1101.94,2128.49,26,2,24879000,130530000,35143000,10869,1135,"118,686","20,498","4,668"
35.4635,-78.7796,1,HARNETT COUNTY SCHOOLS,Harnett Central High,NC,3702010,NC,6415,10406,9627,113,161,5467,4857,7882,64,1489,15.62,1282.23,2348.42,25,2.82,26773000,140925000,23058000,9797,1376,"141,477","25,888","4,505"
36.1136,-79.3022,1,ALAMANCE-BURLINGTON SCHOOLS,Eastern Alamance High,NC,3700030,NC,7451,11694,10783,57,392,6948,5520,7868,25,1667,15.74,1427.9,2586.28,29.5,1,48307000,153406000,33024000,10703,1607,"179,165","29,312","4,142"
36.067608,-81.919724,1,AVERY COUNTY SCHOOLS,Avery County High School,NC,3700300,NC,594,966,890,4,10,270,7,1517,1,47,12.45,149.12,322.95,4,0,13402000,18907000,4739000,19540,125,"17,561","1,893",397
34.9845,-78.0431,1,DUPLIN COUNTY SCHOOLS,James Kenan High School,NC,3701200,NC,3011,5049,4786,73,25,4616,2029,2805,6,281,15.89,619.07,1203.53,12,2,13289000,72555000,16935000,10603,639,"49,520","8,493","2,378"
36.3859,-79.7407,1,ROCKINGHAM COUNTY SCHOOLS,Rockingham County High,NC,3703990,NC,3532,5847,5532,19,64,1835,2444,6157,9,851,15.32,742.59,1465.11,21,3.96,22738000,80695000,21122000,11135,763,"92,518","14,030","2,498"
36.2865,-76.2549,1,ELIZABETH CITY-PASQUOTANK PUBLIC SCHOOLS,Northeastern High,NC,3703540,NC,1433,2362,2357,8,48,619,2188,1523,8,325,14.55,324.4,693.6,9,0,14047000,41346000,10282000,13441,295,"41,444","6,251","1,412"
35.340594,-81.818253,1,RUTHERFORD COUNTY SCHOOLS,East Rutherford High School,NC,3704080,NC,2303,3910,3499,7,31,842,833,5087,3,606,14.82,500.03,1108.71,16,2,27830000,68152000,14597000,14633,529,"65,507","9,804","1,896"
35.5935,-80.4231,1,ROWAN-SALISBURY SCHOOLS,East Rowan High,NC,3704050,NC,6209,9334,8776,46,146,4238,3549,8772,4,1355,16.1,1124.54,2210.41,9.5,0,60015000,130178000,30513000,12123,1375,"142,584","23,386","4,352"
35.4349,-79.1855,1,LEE COUNTY SCHOOLS,Southern Lee High School,NC,3702560,NC,2945,4662,4389,19,51,3875,1775,2870,9,452,13.97,647.83,1174.2,9,2.91,22011000,67500000,13666000,10881,710,"67,059","11,513","2,684"
35.2746,-81.5384,1,CLEVELAND COUNTY SCHOOLS,Shelby High,NC,3700900,NC,4606,7457,7001,16,90,1315,3840,8166,9,1022,15.22,949.91,1851.78,18.96,2.68,33344000,104295000,22233000,11243,1026,"101,378","16,721","4,246"
34.81469,-78.976803,1,PUBLIC SCHOOLS OF ROBESON COUNTY,Saint Pauls High,NC,3703930,NC,6587,10712,10271,7875,125,4642,4789,2094,28,1430,15.72,1334.8,2916.18,32.82,0,23390000,164488000,65067000,11998,1320,"117,365","21,938","8,155"
35.9252,-81.495,1,CALDWELL COUNTY SCHOOLS,Hibriten High,NC,3700580,NC,3462,5514,5151,13,96,1518,554,7783,6,695,14.4,740.82,1476.79,15.47,0,22646000,90359000,15892000,11903,746,"80,574","11,812","1,919"
34.9495,-79.7157,1,RICHMOND COUNTY SCHOOLS,Richmond Senior High,NC,3703870,NC,2202,3399,3240,201,68,995,2378,2496,13,488,15.69,423.19,939.74,11.89,0,11685000,53554000,14701000,11910,413,"42,324","7,313","2,166"
35.336,-78.9811,1,HARNETT COUNTY SCHOOLS,Western Harnett High,NC,3702010,NC,6415,10406,9627,113,161,5467,4857,7882,64,1489,15.62,1282.23,2348.42,25,2.82,26773000,140925000,23058000,9797,1376,"141,477","25,888","4,505"
35.766685,-81.543673,1,BURKE COUNTY SCHOOLS,Jimmy C Draughn High School,NC,3700480,NC,3890,6105,5585,12,665,2418,456,7244,38,857,15.68,745.58,1470.26,21.8,0,21421000,86353000,16999000,10634,886,"88,338","11,967","2,753"
35.7216,-81.4821,1,BURKE COUNTY SCHOOLS,East Burke High School,NC,3700480,NC,3890,6105,5585,12,665,2418,456,7244,38,857,15.68,745.58,1470.26,21.8,0,21421000,86353000,16999000,10634,886,"88,338","11,967","2,753"
35.6964,-82.0367,1,MCDOWELL COUNTY SCHOOLS,McDowell High School,NC,3702940,NC,1773,2989,2672,10,49,854,175,4272,2,299,14.41,392.75,853.63,9,0.94,10847000,45629000,8633000,11419,371,"44,893","6,542","1,219"
34.0116,-78.0424,1,BRUNSWICK COUNTY SCHOOLS,South Brunswick High,NC,3700420,NC,4628,6827,6435,62,87,2318,1859,7972,18,946,15.27,868.23,1687.16,17,0,82177000,86747000,16852000,15323,989,"159,964","16,333","2,571"
34.7781,-79.4774,1,SCOTLAND COUNTY SCHOOLS,Scotland High School,NC,3704200,NC,1708,2846,2687,861,51,236,2699,1283,9,394,15.63,354.06,748.11,5.5,1,11998000,44706000,14131000,12860,325,"34,376","5,840","2,439"
35.2172,-82.7356,1,TRANSYLVANIA COUNTY SCHOOLS,Brevard High School,NC,3704530,NC,1147,1692,1625,12,17,430,124,2502,6,226,12.45,266.35,502.93,6,0,14212000,23904000,6775000,13860,215,"33,549","3,896",681
34.9221,-78.9046,1,CUMBERLAND COUNTY SCHOOLS,Gray's Creek High,NC,3700011,NC,15441,25267,24047,636,967,8121,22637,11959,239,4755,14.99,3290.42,6508.67,77.78,2.67,98888000,337477000,71671000,10310,3412,"314,527","57,885","12,667"
34.7373,-76.7859,1,CARTERET COUNTY PUBLIC SCHOOLS,West Carteret High,NC,3700630,NC,2664,4162,3873,21,80,856,364,6182,24,508,13.67,587.88,1059.61,13.78,0,27731000,55618000,11218000,12058,618,"69,615","9,089","1,195"
35.0345,-78.762,1,CUMBERLAND COUNTY SCHOOLS,Cape Fear High School,NC,3700011,NC,15441,25267,24047,636,967,8121,22637,11959,239,4755,14.99,3290.42,6508.67,77.78,2.67,98888000,337477000,71671000,10310,3412,"314,527","57,885","12,667"
35.65502,-78.579681,1,WAKE COUNTY SCHOOLS,South Garner High,NC,3704720,NC,54456,82909,78572,372,20131,32035,34592,67548,175,6628,14.95,10798.31,19736.66,214.17,0,547172000,1036757000,125922000,10700,12167,"1,190,275","203,023","16,213"
34.7685,-77.3484,1,ONSLOW COUNTY SCHOOLS,White Oak High School,NC,3703450,NC,8266,14084,13508,75,289,4814,4388,15121,104,2801,15.68,1759.9,3501.68,36,0.5,67876000,175167000,53981000,11307,1822,"177,752","33,228","5,960"
48.41498,-98.453891,1,EDMORE 2,Edmore High School,ND,3805950,ND,5,10,8,0,0,2,1,15,0,0,3,6,11.86,0.05,0,1163000,676000,218000,58771,3,520,75,7
48.294695,-97.375221,1,MINTO 20,Minto Public School,ND,3813050,ND,89,152,160,6,0,104,2,193,0,7,7.8,40,72.17,0.71,0,1171000,3300000,597000,17356,19,"1,052",205,19
47.735886,-102.676021,1,MANDAREE 36,Mandaree Public School,ND,3811850,ND,54,101,97,182,5,7,1,0,0,3,7.07,28,58,0,0,4917000,1704000,2497000,41258,11,"1,068",291,33
48.087171,-99.28304,1,MINNEWAUKAN 5,Minnewaukan Public School,ND,3812990,ND,64,131,143,249,0,0,0,21,0,4,12.63,21.7,52.55,0.3,1,921000,3031000,2374000,22674,16,357,60,17
47.97479,-99.025272,1,FT TOTTEN 30,Four Winds Comm High School,ND,3807170,ND,163,106,79,183,0,0,1,1,0,0,9.25,20,35.5,0.01,0,283000,2000000,2991000,23973,40,"1,659",506,150
48.94036,-99.710292,1,ST JOHN 3,St John Public School,ND,3817460,ND,127,237,201,398,0,3,0,16,2,19,10.18,43.02,86.63,1,0,468000,3774000,4727000,20858,32,"1,310",312,58
46.267062,-100.227194,1,LINTON 36,Linton Public School,ND,3800017,ND,82,120,126,1,0,4,1,231,1,8,10.25,24,50.06,0.43,0,1425000,2536000,529000,17817,28,"1,563",235,30
42.838871,-97.849566,1,ISANTI COMMUNITY SCHOOL,ISANTI HIGH SCHOOL,NE,3176400,NE,54,119,110,206,0,12,0,10,0,1,7.7,29.75,91.13,0.8,1,205000,4285000,3901000,32906,16,644,208,59
42.238637,-96.473897,1,WINNEBAGO PUBLIC SCHOOLS DISTRICT 17,WINNEBAGO HIGH SCHOOL,NE,3178810,NE,187,327,311,598,0,24,1,1,0,14,9.54,66.87,155.37,1,1,1303000,8224000,7437000,27901,56,"1,934",561,144
40.787491,-99.750018,1,LEXINGTON PUBLIC SCHOOLS,LEXINGTON HIGH SCHOOL,NE,3172810,NE,919,1722,1507,12,18,2474,293,400,7,25,14.58,221.49,490.76,5.92,2,12510000,25237000,7148000,14464,229,"12,557","2,736",347
44.892243,-71.49916,1,COLEBROOK SCHOOL DISTRICT,COLEBROOK ACADEMY AND ELEMENTARY SCHOOL (H),NH,3302400,NH,111,157,147,0,0,12,1,284,0,7,9.07,33.5,48.82,1,0,3317000,2675000,533000,21970,24,"2,091",251,41
44.214191,-71.916219,1,LISBON REGIONAL SCHOOL DISTRICT,LISBON REGIONAL SCHOOL (HIGH),NH,3304290,NH,78,144,135,0,2,11,3,259,0,4,7.34,38,65.5,0.9,0,4020000,2979000,757000,24467,18,"2,255",314,33
43.303623,-71.316728,1,PITTSFIELD SCHOOL DISTRICT,PITTSFIELD HIGH SCHOOL,NH,3305730,NH,164,248,252,5,0,23,3,454,0,15,11.11,45,133.3,1,1,4485000,6073000,1215000,21174,25,"4,162",587,77
43.750823,-71.396094,1,MOULTONBOROUGH SCHOOL DISTRICT,Moultonborough Academy,NH,3304960,NH,141,239,238,0,3,15,6,448,0,5,7.9,60.4,117,2,2,9782000,6664000,642000,36670,38,"5,148",533,49
43.667227,-71.490381,1,INTER-LAKES COOPERATIVE SCHOOL DISTRICT,Inter Lakes Middle High School,NH,3303960,NH,287,511,423,2,10,26,8,859,0,29,10.14,92.1,221,2,2.4,21121000,6270000,1346000,31270,60,"9,396","1,081",85
43.650306,-72.098834,1,MASCOMA VALLEY REGIONAL SCHOOL DISTRICT,MASCOMA VALLEY REGIONAL HIGH SCHOOL,NH,3304680,NH,341,550,532,1,3,15,3,1016,3,41,11.96,90.5,221.5,4,0,20249000,7592000,1945000,27916,72,"10,488","1,185",109
44.145001,-72.036179,1,HAVERHILL COOPERATIVE SCHOOL DISTRICT,WOODSVILLE HIGH SCHOOL,NH,3303660,NH,228,370,294,1,10,13,3,626,1,10,10.38,64,94.84,2,1,7952000,5798000,1117000,22424,47,"4,687",631,88
43.200906,-71.551109,1,CONCORD SCHOOL DISTRICT,Concord High School,NH,3302460,NH,1458,2022,1927,16,214,170,359,3070,1,119,12.03,328.3,816.5,7,3.8,59866000,25061000,8135000,22737,312,"39,426","4,734",474
43.044281,-71.075725,1,EPPING SCHOOL DISTRICT,EPPING HIGH SCHOOL,NH,3302880,NH,224,453,425,2,6,27,5,814,0,24,10.71,82,177.84,2,1.1,15066000,5201000,1099000,23793,52,"7,273",966,58
43.440808,-71.653474,1,FRANKLIN SCHOOL DISTRICT,FRANKLIN HIGH SCHOOL,NH,3303090,NH,279,479,414,4,4,44,6,806,1,28,11.88,75.2,221.55,2,1,4794000,10347000,2837000,19394,55,"8,928","1,214",202
43.387548,-72.09705,1,SUNAPEE SCHOOL DISTRICT,Sunapee Middle High School,NH,3306540,NH,133,187,210,0,14,14,2,361,0,6,10.31,38.5,82.8,2,1,9189000,3028000,512000,32389,34,"3,412",431,18
44.310105,-71.773283,1,LITTLETON SCHOOL DISTRICT,LITTLETON HIGH SCHOOL,NH,3304380,NH,205,296,310,3,16,41,4,520,0,22,8.68,69.8,151.1,2,0,9904000,5806000,1500000,27938,49,"6,139",743,94
42.873916,-72.279112,1,MONADNOCK REGIONAL SCHOOL DISTRICT,MONADNOCK REGIONAL HIGH SCHOOL,NH,3304890,NH,459,835,765,5,13,34,8,1492,2,46,12.57,127.3,304.37,3.8,5,18155000,14397000,3704000,22311,100,"14,147","1,890",176
43.54229,-71.404356,1,GILFORD SCHOOL DISTRICT,GILFORD HIGH SCHOOL,NH,3303180,NH,491,549,545,1,16,24,8,1021,0,24,10.62,103,212.4,3,1,18740000,5110000,1177000,22148,112,"7,858","1,082",65
44.265568,-71.743915,1,PROFILE SCHOOL DISTRICT,Profile Junior-Senior High School,NH,3305830,NH,144,127,91,0,4,8,1,191,0,14,6.71,32.5,46.56,1,1,4300000,1575000,341000,27504,27,"4,606",269,25
43.443783,-71.603119,1,WINNISQUAM REGIONAL SCHOOL DISTRICT,WINNISQUAM REGIONAL HIGH SCHOOL,NH,3307300,NH,401,606,627,1,16,43,12,1080,0,81,12.62,97.7,227.9,3,1,14852000,11045000,2407000,21475,93,"12,109","1,725",164
42.733718,-71.594431,1,HOLLIS-BROOKLINE COOPERATIVE SCHOOL DISTRICT,Hollis Brookline High School,NH,3303850,NH,746,567,549,1,49,38,13,989,2,24,11.41,97.8,183.13,2,1,16827000,6744000,1025000,20480,207,"14,127","1,429",26
43.230404,-71.71906,1,HOPKINTON SCHOOL DISTRICT,Hopkinton Middle High School,NH,3303900,NH,302,501,455,1,3,37,8,858,2,47,11.73,81.5,160.99,1.6,3,14811000,4985000,950000,22094,68,"6,041","1,080",30
43.605794,-71.677887,1,NEWFOUND AREA SCHOOL DISTRICT,Newfound Regional High School,NH,3305220,NH,381,622,555,5,4,20,11,1101,0,36,11.79,99.8,255.15,3,1,14864000,7791000,3523000,22803,94,"11,248","1,307",154
43.117295,-71.90524,1,HILLSBORO-DEERING COOPERATIVE SCHOOL DISTRICT,HILLSBORO-DEERING HIGH SCHOOL,NH,3303750,NH,378,571,476,1,2,27,9,962,0,46,10.76,97.3,219.3,3,0,14800000,8985000,1486000,24276,77,"7,925","1,092",76
42.795204,-71.322244,1,WINDHAM SCHOOL DISTRICT,Windham High School,NH,3307170,NH,996,1539,1463,3,180,145,24,2404,0,246,15,200.1,443.2,4,0,42111000,13402000,1941000,19423,265,"16,145","2,984",69
43.653237,-72.24982,1,LEBANON SCHOOL DISTRICT,Lebanon High School,NH,3304230,NH,613,841,792,3,144,77,53,1320,0,36,10.96,149,340.6,4,4,35353000,8185000,1883000,28459,150,"14,600","1,505",96
43.348483,-71.904249,1,KEARSARGE REGIONAL SCHOOL DISTRICT,Kearsarge Regional High School,NH,3304040,NH,490,829,847,4,12,36,9,1570,6,39,9.77,171.6,361.3,4.5,1,30330000,11062000,2163000,26317,144,"16,153","2,036",86
42.781968,-72.498925,1,HINSDALE SCHOOL DISTRICT,HINSDALE HIGH SCHOOL,NH,3303780,NH,160,302,222,3,8,17,3,448,2,43,8.66,60.5,128.1,1.5,1,7062000,6167000,1537000,27808,29,"4,012",583,53
42.909929,-71.940794,1,CONTOOCOOK VALLEY SCHOOL DISTRICT,CONVAL REGIONAL HIGH SCHOOL,NH,3302480,NH,659,991,960,0,16,48,14,1828,1,44,9.34,208.8,410.66,6.9,1,35800000,12971000,4015000,26067,164,"19,106","2,710",198
44.005337,-71.097661,1,CONWAY SCHOOL DISTRICT,Kennett High School,NH,3302490,NH,695,813,711,9,28,27,5,1412,8,35,11.55,132,258.79,5,0,26793000,7829000,3280000,23689,162,"10,281","1,198",118
40.0805,-74.5305,1,PLUMSTED TOWNSHIP SCHOOL DISTRICT,New Egypt High School,NJ,3413230,NJ,322,614,537,0,5,162,19,935,1,29,12.2,94.32,197.88,0.88,0,13082000,14823000,1988000,26690,72,"8,350","1,372",79
40.6972,-74.885,1,NORTH HUNTERDON-VOORHEES REGIONAL HIGH SCHOOL DISTRICT,Voorhees High School,NJ,3411610,NJ,2044,1071,973,5,101,183,53,1681,5,16,10.79,189.4,410.93,2,0,50854000,15194000,875000,29417,527,"51,689","2,463",74
39.075384,-74.819274,1,MIDDLE TOWNSHIP PUBLIC SCHOOL DISTRICT,Middle Township High School,NJ,3410020,NJ,876,1380,1292,4,65,540,450,1505,3,105,12.03,222.15,465.65,2,0,32753000,22386000,4141000,23220,184,"20,240","2,922",420
41.2,-74.6441,1,HIGH POINT REGIONAL HIGH SCHOOL DISTRICT,High Point Regional High School District,NJ,3407140,NJ,827,402,424,4,12,95,23,676,0,16,11.3,73.2,167.62,1,0,18956000,9356000,462000,33419,208,"21,568","1,033",53
40.8246,-75.0659,1,BELVIDERE SCHOOL DISTRICT,Belvidere High School,NJ,3401440,NJ,324,304,275,2,6,76,15,458,0,22,10.47,55.4,106.1,1,0,9450000,5675000,447000,24678,92,"2,557",410,36
41.1544,-74.5908,1,WALLKILL VALLEY REGIONAL HIGH SCHOOL,Wallkill Valley Regional High School,NJ,3416870,NJ,638,349,287,1,17,115,31,459,1,12,13.21,48.3,92.78,0.6,0,11802000,6942000,416000,31617,142,"18,806",787,53
41.0165,-74.5521,1,JEFFERSON TOWNSHIP PUBLIC SCHOOL DISTRICT,Jefferson Township High School,NJ,3407800,NJ,807,1427,1245,3,89,448,58,1984,2,88,10.83,246.7,584.86,1,0,47281000,23850000,2790000,28246,216,"20,745","2,963",140
40.56294,-75.005326,1,DELAWARE VALLEY REGIONAL HIGH SCHOOL DISTRICT,Delaware Valley Regional High School,NJ,3403750,NJ,701,395,303,1,12,75,22,566,0,22,11.4,61.49,220.99,1,0,20001000,6275000,442000,37737,181,"16,547",836,31
40.774435,-74.983884,1,WARREN HILLS REGIONAL SCHOOL DISTRICT,Warren Hills Regional High School,NJ,3416970,NJ,1086,812,761,0,55,350,119,1002,0,47,11.05,142.31,320.25,2,0,27581000,17684000,1243000,26652,251,"24,902","1,678",130
39.5289,-75.163,1,PITTSGROVE TOWNSHIP SCHOOL DISTRICT,Arthur P. Schalick High School,NJ,3413110,NJ,492,877,802,5,9,226,76,1265,1,97,11.76,142.87,343.57,1.3,0,14566000,24233000,2126000,23863,121,"10,202","1,620",152
39.650467,-75.321379,1,WOODSTOWN-PILESGROVE REGIONAL SCHOOL DISTRICT,Woodstown High School,NJ,3418330,NJ,542,739,752,1,19,146,154,1087,0,84,11.14,133.85,251.8,1,0,17753000,11712000,1574000,21782,139,"7,922","1,395",97
39.5518,-74.628,1,GREATER EGG HARBOR REGIONAL HIGH SCHOOL DISTRICT,Cedar Creek High School,NJ,3406060,NJ,3079,1617,1458,4,204,739,696,1334,4,94,11.62,264.9,657.55,2,0,40443000,45974000,3535000,29186,696,"75,695","4,068",475
40.81,-74.7284,1,WEST MORRIS REGIONAL HIGH SCHOOL DISTRICT,West Morris Central High School,NJ,3417550,NJ,2110,1107,1000,1,100,280,39,1583,0,104,12.56,168,343.6,2,0,49848000,13632000,1061000,28196,535,"38,977","2,523",50
39.608313,-75.065433,1,DELSEA REGIONAL HIGH SCHOOL DISTRICT,Delsea Regional High School,NJ,3415450,NJ,1129,853,778,4,9,210,158,1162,2,86,12.91,126.37,326.81,1,0,21120000,19934000,2048000,26590,261,"21,226","1,711",124
39.7612,-75.291,1,KINGSWAY REGIONAL SCHOOL DISTRICT,Kingsway Regional High School,NJ,3407980,NJ,2042,1502,1520,4,134,276,348,2221,4,35,13.44,225,517.25,3,0,30588000,21096000,1890000,18680,464,"31,005","2,505",104
38.97874,-74.905257,1,LOWER CAPE MAY REGIONAL SCHOOL DISTRICT,Lower Cape May Regional High School,NJ,3409090,NJ,752,579,585,0,7,187,65,888,4,13,11.37,102.35,218.85,1,0,24170000,12978000,1808000,30868,170,"25,658","1,524",206
39.559294,-75.475326,1,SALEM CITY SCHOOL DISTRICT,Salem High School,NJ,3414550,NJ,410,643,634,11,5,226,794,209,1,31,12.9,99,195.5,1,0,4669000,24575000,3563000,27158,78,"5,337","1,125",412
41.247,-74.4894,1,VERNON TOWNSHIP SCHOOL DISTRICT,Vernon Township High School,NJ,3416710,NJ,929,1509,1427,2,37,542,70,2195,2,88,12.46,236,547,1,0,43731000,34675000,2485000,27759,215,"22,656","3,414",210
39.6566,-74.8073,1,HAMMONTON SCHOOL DISTRICT,Hammonton High School,NJ,3406570,NJ,1359,1754,1571,3,16,956,134,2156,1,59,13.04,255,548.3,2,0,30159000,32490000,4331000,19381,326,"14,747","2,402",221
39.474711,-75.220211,1,CUMBERLAND REGIONAL SCHOOL DISTRICT,Cumberland Regional High School,NJ,3403620,NJ,1223,635,588,8,12,426,233,492,1,51,14.65,83.5,156.5,0,0,11444000,16296000,1525000,27608,250,"22,970","1,272",158
39.8574,-74.7176,1,LENAPE REGIONAL HIGH SCHOOL DISTRICT,Seneca High School,NJ,3408490,NJ,6593,3408,3176,11,535,703,478,4536,9,312,11.8,558.85,1172.64,5,0,134614000,57122000,3228000,28293,1612,"147,616","7,654",270
39.5369,-74.9191,1,BUENA REGIONAL SCHOOL DISTRICT,Buena Regional High School,NJ,3402400,NJ,539,873,776,6,20,483,198,904,10,28,11.65,142,312,1,0,18630000,27397000,4318000,29772,107,"11,563","1,787",221
41.0547,-74.6251,1,SPARTA TOWNSHIP PUBLIC SCHOOL DISTRICT,Sparta High School,NJ,3415510,NJ,1063,1748,1589,5,153,424,83,2592,12,68,11.4,292.8,601.26,4.3,0,65662000,20054000,1779000,28472,283,"19,859","3,681",88
40.715233,-75.183147,1,PHILLIPSBURG SCHOOL DISTRICT,Phillipsburg High School,NJ,3412960,NJ,1828,2061,1941,2,84,1007,848,1781,5,275,11.2,357.49,729.06,3,0,29372000,58730000,4666000,23928,428,"15,474","2,626",646
41.0506,-74.7597,1,NEWTON PUBLIC SCHOOL DISTRICT,Newton High School,NJ,3411400,NJ,742,849,773,4,46,555,115,841,2,59,11.43,141.92,284.28,3,0,20713000,14489000,1741000,23104,177,"8,485","1,160",175
40.327822,-74.435854,1,MONROE TOWNSHIP SCHOOL DISTRICT,Monroe Township High School,NJ,3410500,NJ,2649,3567,3337,1,3550,676,248,2283,5,141,12.64,546.28,1100.66,8,0,123578000,28543000,3042000,22278,561,"48,620","6,792",180
